label,filepath
spam,data/111/069
ham,data/019/188
ham,data/034/050
ham,data/083/074
spam,data/039/020
spam,data/022/249
spam,data/081/248
ham,data/001/115
ham,data/012/154
spam,data/077/277
spam,data/045/154
spam,data/048/038
spam,data/041/289
ham,data/080/202
spam,data/106/272
spam,data/005/202
spam,data/120/119
spam,data/004/155
spam,data/013/193
spam,data/102/181
spam,data/063/259
spam,data/093/271
ham,data/051/180
spam,data/085/212
spam,data/082/104
spam,data/058/218
spam,data/065/016
spam,data/045/265
spam,data/077/226
spam,data/029/265
spam,data/000/153
spam,data/029/083
ham,data/061/293
ham,data/001/045
ham,data/060/088
spam,data/107/191
spam,data/045/028
spam,data/118/225
spam,data/000/086
spam,data/092/287
ham,data/057/215
spam,data/036/086
spam,data/007/219
spam,data/007/178
ham,data/038/000
spam,data/112/159
spam,data/048/092
ham,data/003/227
spam,data/045/190
spam,data/088/159
spam,data/122/124
spam,data/099/159
spam,data/058/088
ham,data/108/282
spam,data/043/039
ham,data/118/030
ham,data/018/222
spam,data/072/169
ham,data/005/223
ham,data/035/051
spam,data/103/191
spam,data/087/139
ham,data/039/014
ham,data/047/106
ham,data/117/016
spam,data/124/157
ham,data/006/010
spam,data/060/175
ham,data/093/171
spam,data/099/229
spam,data/065/184
spam,data/082/075
ham,data/048/180
ham,data/016/067
spam,data/095/104
spam,data/025/140
ham,data/069/182
ham,data/077/112
ham,data/010/100
ham,data/111/287
spam,data/017/199
ham,data/021/190
ham,data/096/235
spam,data/098/288
ham,data/105/285
ham,data/061/127
spam,data/003/187
spam,data/020/142
spam,data/035/296
spam,data/062/012
spam,data/035/126
spam,data/041/072
spam,data/125/287
spam,data/071/194
spam,data/093/075
spam,data/009/115
ham,data/123/189
ham,data/036/029
spam,data/089/289
spam,data/029/214
spam,data/071/129
spam,data/030/140
spam,data/022/043
spam,data/054/293
spam,data/105/112
spam,data/029/081
spam,data/123/290
ham,data/106/242
spam,data/122/071
ham,data/034/060
spam,data/059/269
ham,data/065/291
spam,data/014/257
spam,data/030/077
spam,data/069/219
spam,data/032/144
spam,data/007/251
spam,data/075/109
ham,data/100/100
spam,data/074/225
spam,data/047/139
spam,data/002/173
spam,data/087/251
spam,data/012/147
spam,data/085/018
ham,data/015/262
spam,data/071/140
ham,data/074/155
ham,data/079/085
spam,data/118/085
ham,data/111/220
ham,data/098/025
spam,data/055/137
ham,data/036/240
spam,data/001/141
spam,data/062/272
ham,data/024/267
spam,data/014/015
spam,data/001/195
spam,data/045/270
spam,data/090/117
ham,data/098/022
spam,data/079/040
spam,data/048/062
spam,data/001/113
spam,data/118/109
spam,data/010/076
spam,data/004/137
ham,data/003/205
spam,data/039/259
ham,data/093/180
spam,data/026/125
spam,data/103/089
spam,data/075/160
ham,data/009/261
spam,data/022/162
spam,data/088/093
spam,data/111/271
ham,data/039/039
ham,data/037/100
spam,data/111/191
ham,data/024/258
spam,data/005/055
spam,data/067/163
spam,data/035/266
spam,data/098/053
spam,data/093/070
ham,data/047/060
spam,data/000/142
ham,data/018/058
spam,data/005/054
spam,data/034/135
spam,data/044/233
spam,data/001/076
spam,data/054/299
spam,data/005/242
spam,data/122/234
spam,data/001/156
spam,data/013/195
spam,data/059/047
ham,data/123/068
spam,data/051/197
spam,data/072/203
ham,data/084/058
ham,data/012/131
spam,data/086/078
spam,data/076/188
spam,data/030/134
ham,data/084/276
spam,data/106/214
spam,data/031/205
spam,data/120/093
ham,data/091/003
spam,data/010/128
spam,data/020/148
spam,data/121/265
ham,data/076/057
spam,data/080/181
spam,data/116/284
ham,data/056/213
spam,data/005/101
ham,data/093/253
spam,data/121/173
spam,data/076/166
ham,data/101/260
spam,data/026/132
ham,data/061/005
spam,data/072/111
ham,data/075/008
ham,data/087/268
ham,data/077/061
ham,data/106/033
spam,data/103/294
ham,data/110/102
spam,data/036/097
ham,data/002/288
spam,data/034/250
spam,data/104/003
ham,data/012/218
spam,data/124/294
ham,data/079/069
spam,data/040/028
spam,data/056/045
ham,data/002/178
spam,data/093/030
ham,data/017/047
spam,data/090/232
spam,data/107/044
spam,data/054/055
spam,data/119/223
ham,data/078/053
spam,data/052/245
spam,data/000/050
spam,data/115/246
spam,data/103/161
spam,data/076/232
spam,data/056/048
spam,data/065/048
ham,data/024/202
spam,data/120/094
spam,data/072/297
spam,data/087/214
spam,data/042/154
spam,data/001/010
spam,data/026/252
spam,data/029/089
spam,data/037/125
ham,data/064/063
spam,data/049/202
spam,data/021/016
spam,data/121/180
spam,data/071/249
spam,data/012/267
spam,data/033/038
spam,data/035/191
spam,data/081/206
spam,data/007/077
spam,data/067/152
spam,data/114/073
spam,data/095/250
ham,data/088/067
spam,data/037/193
ham,data/087/065
spam,data/083/087
spam,data/102/151
ham,data/074/146
ham,data/024/161
spam,data/025/025
spam,data/073/048
ham,data/072/281
spam,data/054/033
spam,data/051/031
spam,data/002/012
spam,data/049/295
spam,data/013/261
ham,data/009/106
spam,data/054/283
ham,data/078/150
spam,data/029/200
spam,data/061/139
spam,data/021/093
spam,data/048/066
ham,data/107/274
spam,data/039/094
spam,data/079/093
spam,data/126/017
ham,data/102/009
spam,data/063/289
ham,data/019/054
spam,data/014/163
spam,data/110/196
spam,data/110/235
ham,data/049/253
ham,data/002/105
ham,data/116/095
spam,data/125/055
spam,data/100/040
spam,data/091/181
spam,data/120/177
spam,data/045/136
spam,data/116/102
ham,data/059/231
ham,data/088/250
spam,data/058/075
spam,data/096/182
spam,data/026/265
spam,data/035/286
spam,data/091/219
ham,data/050/125
spam,data/049/281
spam,data/107/023
spam,data/015/208
ham,data/053/296
ham,data/037/155
ham,data/089/078
spam,data/054/200
ham,data/015/104
spam,data/039/178
spam,data/028/025
spam,data/061/094
ham,data/116/237
spam,data/098/262
spam,data/108/133
spam,data/028/045
spam,data/081/106
spam,data/121/294
spam,data/024/132
spam,data/016/244
ham,data/062/016
spam,data/104/079
ham,data/035/106
ham,data/013/164
spam,data/064/231
ham,data/050/070
ham,data/027/125
spam,data/123/079
spam,data/028/047
spam,data/091/129
ham,data/099/139
spam,data/038/239
spam,data/037/001
ham,data/112/071
ham,data/037/174
spam,data/027/030
spam,data/047/128
spam,data/007/032
spam,data/004/168
spam,data/051/110
spam,data/047/168
ham,data/097/020
ham,data/113/135
ham,data/052/152
spam,data/126/000
spam,data/008/151
spam,data/101/009
ham,data/004/143
spam,data/051/089
spam,data/094/224
spam,data/016/168
ham,data/022/298
spam,data/042/284
ham,data/098/236
ham,data/086/185
ham,data/029/024
ham,data/002/292
spam,data/093/103
ham,data/122/028
spam,data/100/098
spam,data/045/080
spam,data/110/092
spam,data/042/258
spam,data/082/058
ham,data/026/168
spam,data/052/260
spam,data/125/299
ham,data/036/010
ham,data/065/095
spam,data/123/298
spam,data/028/181
spam,data/055/226
ham,data/057/025
spam,data/044/299
ham,data/118/063
spam,data/063/241
ham,data/067/282
spam,data/059/136
spam,data/110/263
spam,data/041/262
ham,data/001/174
spam,data/055/008
ham,data/012/171
ham,data/046/163
ham,data/101/115
spam,data/058/148
spam,data/085/169
spam,data/013/009
spam,data/098/214
spam,data/020/220
spam,data/082/105
spam,data/008/033
spam,data/018/062
spam,data/070/278
spam,data/091/170
spam,data/008/001
spam,data/066/165
spam,data/115/134
spam,data/090/062
spam,data/117/001
ham,data/081/102
ham,data/069/162
spam,data/111/214
ham,data/017/098
ham,data/085/130
ham,data/079/019
spam,data/055/177
ham,data/018/074
spam,data/046/140
spam,data/095/042
spam,data/095/288
spam,data/081/093
ham,data/102/145
ham,data/003/109
ham,data/114/235
spam,data/038/053
spam,data/119/199
ham,data/043/103
spam,data/099/115
spam,data/048/127
ham,data/109/197
ham,data/020/170
ham,data/028/229
ham,data/073/139
spam,data/071/205
spam,data/097/183
ham,data/031/280
ham,data/059/195
spam,data/067/042
ham,data/099/240
ham,data/073/076
ham,data/007/007
spam,data/022/226
spam,data/056/090
spam,data/048/233
spam,data/114/103
ham,data/074/108
spam,data/083/290
ham,data/003/212
spam,data/058/235
spam,data/017/240
ham,data/007/282
spam,data/055/157
ham,data/035/278
spam,data/018/275
spam,data/106/063
ham,data/109/294
spam,data/090/206
ham,data/016/163
spam,data/086/100
ham,data/048/166
spam,data/000/053
spam,data/084/144
ham,data/050/077
ham,data/040/146
ham,data/094/218
spam,data/040/205
spam,data/111/286
spam,data/045/077
spam,data/073/097
spam,data/123/166
ham,data/071/199
ham,data/077/062
spam,data/010/255
ham,data/007/201
ham,data/000/172
ham,data/084/020
spam,data/113/174
ham,data/118/135
spam,data/009/154
spam,data/109/154
spam,data/037/192
spam,data/066/134
spam,data/022/001
spam,data/015/047
spam,data/090/231
spam,data/113/247
spam,data/046/160
spam,data/062/105
spam,data/096/283
ham,data/037/104
spam,data/040/143
spam,data/010/196
spam,data/066/258
ham,data/016/124
ham,data/035/098
spam,data/092/144
ham,data/115/157
spam,data/098/100
ham,data/007/138
spam,data/040/191
spam,data/119/056
spam,data/043/074
spam,data/034/223
spam,data/022/000
spam,data/060/113
spam,data/073/067
spam,data/068/056
ham,data/089/204
spam,data/123/287
spam,data/091/227
ham,data/043/276
spam,data/036/046
spam,data/017/176
ham,data/005/130
spam,data/114/111
spam,data/094/139
ham,data/003/110
spam,data/091/046
ham,data/018/067
spam,data/101/017
ham,data/054/018
spam,data/109/171
spam,data/029/217
spam,data/124/060
spam,data/031/266
spam,data/117/002
ham,data/005/126
ham,data/022/217
spam,data/017/219
spam,data/081/062
spam,data/074/173
ham,data/058/205
ham,data/082/117
spam,data/029/114
spam,data/066/220
spam,data/105/269
spam,data/060/123
ham,data/007/004
ham,data/012/073
spam,data/038/162
ham,data/088/055
spam,data/110/164
ham,data/085/192
spam,data/021/152
spam,data/115/047
ham,data/007/184
ham,data/095/258
ham,data/111/258
spam,data/084/209
spam,data/009/180
spam,data/090/271
spam,data/108/151
spam,data/109/011
ham,data/060/084
ham,data/055/020
spam,data/101/160
spam,data/108/167
ham,data/041/106
spam,data/076/203
spam,data/043/018
ham,data/003/026
ham,data/053/066
spam,data/114/240
spam,data/005/097
spam,data/092/192
ham,data/016/034
spam,data/071/287
spam,data/075/293
spam,data/045/195
spam,data/045/071
spam,data/003/254
ham,data/085/193
spam,data/117/252
ham,data/107/068
spam,data/052/040
spam,data/062/144
spam,data/018/032
spam,data/087/050
spam,data/045/158
spam,data/050/150
spam,data/040/286
spam,data/075/250
ham,data/089/256
ham,data/066/164
spam,data/113/043
ham,data/011/286
ham,data/065/029
ham,data/019/050
spam,data/125/070
ham,data/067/041
ham,data/084/279
ham,data/036/221
spam,data/067/194
spam,data/093/270
spam,data/123/083
ham,data/008/289
spam,data/117/179
ham,data/025/077
spam,data/013/264
spam,data/047/237
spam,data/038/084
ham,data/053/225
spam,data/037/106
spam,data/094/249
spam,data/071/255
ham,data/117/233
ham,data/002/156
spam,data/068/298
spam,data/008/065
spam,data/043/014
spam,data/076/111
spam,data/116/235
spam,data/043/112
ham,data/069/048
spam,data/123/009
spam,data/088/217
spam,data/115/044
ham,data/013/256
spam,data/111/189
ham,data/044/041
spam,data/009/162
spam,data/037/059
ham,data/026/147
ham,data/071/033
spam,data/006/234
spam,data/121/234
spam,data/111/090
ham,data/051/141
ham,data/058/061
spam,data/123/115
spam,data/095/034
spam,data/086/110
spam,data/030/074
spam,data/028/287
ham,data/024/171
ham,data/091/265
ham,data/081/085
spam,data/007/268
ham,data/116/021
spam,data/081/103
spam,data/078/229
ham,data/018/158
spam,data/041/103
spam,data/108/274
spam,data/092/143
ham,data/064/010
ham,data/072/261
spam,data/045/085
ham,data/093/049
ham,data/105/220
spam,data/042/123
spam,data/093/080
ham,data/116/132
spam,data/015/267
spam,data/098/227
spam,data/097/057
spam,data/057/060
ham,data/052/228
spam,data/070/260
ham,data/097/141
spam,data/068/101
spam,data/041/268
spam,data/115/185
spam,data/057/249
spam,data/077/084
spam,data/002/001
spam,data/025/282
ham,data/031/177
ham,data/110/177
ham,data/011/237
spam,data/062/065
ham,data/016/076
ham,data/060/248
ham,data/097/077
spam,data/025/142
spam,data/081/173
spam,data/021/285
spam,data/115/053
ham,data/086/143
spam,data/026/034
ham,data/050/219
spam,data/116/147
spam,data/005/098
spam,data/121/222
spam,data/090/002
spam,data/057/137
spam,data/082/019
spam,data/003/183
spam,data/121/121
spam,data/076/295
spam,data/005/200
ham,data/066/096
ham,data/025/135
ham,data/002/113
spam,data/125/243
spam,data/123/223
spam,data/066/101
spam,data/027/087
spam,data/085/232
ham,data/026/179
spam,data/107/080
spam,data/067/246
spam,data/108/026
spam,data/075/181
spam,data/110/117
ham,data/058/021
spam,data/022/204
spam,data/120/217
ham,data/018/293
ham,data/061/271
spam,data/089/167
spam,data/065/107
ham,data/047/277
spam,data/071/022
spam,data/111/269
spam,data/023/050
ham,data/117/266
spam,data/105/191
ham,data/104/187
ham,data/102/273
spam,data/103/073
ham,data/054/146
spam,data/066/076
spam,data/052/037
ham,data/082/128
spam,data/042/083
ham,data/082/172
spam,data/022/008
spam,data/099/152
spam,data/065/027
ham,data/011/098
spam,data/077/205
spam,data/029/159
spam,data/100/269
spam,data/073/147
spam,data/099/049
spam,data/084/298
spam,data/046/232
spam,data/024/036
spam,data/010/200
spam,data/075/239
spam,data/075/179
spam,data/116/133
spam,data/071/109
ham,data/092/078
ham,data/048/186
ham,data/034/177
spam,data/045/212
spam,data/097/226
spam,data/106/020
ham,data/079/062
spam,data/028/036
ham,data/055/105
ham,data/083/284
spam,data/024/076
ham,data/027/127
spam,data/110/040
ham,data/022/128
spam,data/019/261
spam,data/076/250
spam,data/087/027
spam,data/002/039
spam,data/005/129
ham,data/008/077
spam,data/110/194
spam,data/033/095
ham,data/100/135
ham,data/002/129
spam,data/098/082
spam,data/038/051
spam,data/010/160
spam,data/018/272
ham,data/014/063
spam,data/123/109
spam,data/069/156
ham,data/115/119
spam,data/122/020
ham,data/064/058
spam,data/095/291
ham,data/000/127
ham,data/123/028
spam,data/059/057
ham,data/011/055
spam,data/113/024
spam,data/069/003
ham,data/028/216
spam,data/075/238
spam,data/089/211
spam,data/081/073
spam,data/051/179
spam,data/000/151
ham,data/073/016
spam,data/015/228
spam,data/096/046
spam,data/105/276
spam,data/090/199
spam,data/115/071
spam,data/082/021
spam,data/103/199
spam,data/096/264
ham,data/013/070
ham,data/026/095
spam,data/027/200
ham,data/027/110
spam,data/104/259
ham,data/017/046
ham,data/061/089
spam,data/106/067
ham,data/042/228
spam,data/026/029
spam,data/034/195
ham,data/017/205
spam,data/043/013
spam,data/064/133
spam,data/090/079
ham,data/114/067
spam,data/012/048
ham,data/106/110
spam,data/027/213
spam,data/123/122
spam,data/091/161
ham,data/111/016
spam,data/030/254
spam,data/008/060
spam,data/080/245
spam,data/094/207
spam,data/057/172
spam,data/086/180
spam,data/061/059
spam,data/067/170
ham,data/060/078
spam,data/097/181
ham,data/043/061
spam,data/093/004
spam,data/093/051
spam,data/069/012
spam,data/123/254
ham,data/085/253
ham,data/087/128
spam,data/030/203
ham,data/021/130
ham,data/007/163
spam,data/004/231
spam,data/073/180
spam,data/044/223
spam,data/021/179
spam,data/087/006
spam,data/060/065
ham,data/109/019
spam,data/108/121
spam,data/079/296
ham,data/006/115
spam,data/037/147
ham,data/047/298
spam,data/037/069
ham,data/032/108
ham,data/001/090
spam,data/060/282
spam,data/105/192
ham,data/075/010
spam,data/004/203
spam,data/063/176
spam,data/056/078
spam,data/081/122
spam,data/078/183
ham,data/107/112
spam,data/060/187
spam,data/006/118
ham,data/028/084
spam,data/035/298
spam,data/089/148
ham,data/066/179
ham,data/021/020
spam,data/122/191
spam,data/036/216
ham,data/067/233
ham,data/057/160
ham,data/029/261
spam,data/038/007
spam,data/048/011
ham,data/078/284
spam,data/049/266
ham,data/093/211
ham,data/076/231
ham,data/001/204
ham,data/001/149
ham,data/020/012
spam,data/051/192
ham,data/094/089
spam,data/040/259
spam,data/061/206
spam,data/038/200
spam,data/047/097
spam,data/043/080
ham,data/104/172
spam,data/017/025
ham,data/067/295
spam,data/093/185
spam,data/036/224
spam,data/063/249
ham,data/077/156
spam,data/003/188
spam,data/020/111
spam,data/042/293
spam,data/112/215
spam,data/010/256
spam,data/102/015
spam,data/108/015
spam,data/024/291
spam,data/081/028
spam,data/017/293
spam,data/006/128
ham,data/105/072
spam,data/078/239
spam,data/023/090
spam,data/113/259
ham,data/002/261
spam,data/083/039
ham,data/084/086
spam,data/124/019
ham,data/033/131
spam,data/034/206
ham,data/094/040
spam,data/087/264
spam,data/070/119
spam,data/038/256
spam,data/106/050
spam,data/078/180
ham,data/117/240
spam,data/055/265
spam,data/026/241
spam,data/125/063
spam,data/006/149
spam,data/025/035
ham,data/089/087
ham,data/012/294
spam,data/015/224
spam,data/104/257
spam,data/093/081
spam,data/019/227
spam,data/077/046
ham,data/039/157
spam,data/107/087
spam,data/037/015
spam,data/004/188
spam,data/017/181
spam,data/096/176
spam,data/042/018
ham,data/065/114
ham,data/124/163
spam,data/003/235
spam,data/042/079
spam,data/123/253
ham,data/100/270
spam,data/005/016
spam,data/008/198
spam,data/081/126
spam,data/081/049
ham,data/093/206
ham,data/035/274
spam,data/087/042
ham,data/118/167
spam,data/095/159
spam,data/007/204
spam,data/045/129
spam,data/125/053
ham,data/055/097
spam,data/091/196
spam,data/108/241
ham,data/026/201
ham,data/046/049
spam,data/029/105
ham,data/112/202
spam,data/003/281
spam,data/030/149
spam,data/012/001
ham,data/101/194
ham,data/005/128
spam,data/047/104
ham,data/044/256
spam,data/044/253
spam,data/061/100
ham,data/048/244
spam,data/069/007
spam,data/071/257
ham,data/028/117
spam,data/118/086
ham,data/074/003
ham,data/056/155
ham,data/107/203
ham,data/026/169
spam,data/022/261
spam,data/094/048
spam,data/080/268
spam,data/012/112
spam,data/090/241
spam,data/094/121
